customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,loan_type,requested_loan_amount,loan_term,interest_rate,collateral_value,approved_loan_amount,loan_status
109209,21,Male,Single,1,Graduate,Salaried,73510.14,862877.94,No,0.0,7217.86,0.0982,178034.38,110066.85,823598.73,Average,5,2,71.12,0.7093,602,Personal,1837397.69,60,15.48,0.0,0.0,Rejected
109210,34,Female,Single,2,Postgraduate,Business,29863.53,359437.58,No,0.0,13389.81,0.4484,442565.13,428778.94,1612432.7,Good,0,0,74.19,0.2808,659,Education,849289.11,24,16.69,0.0,0.0,Rejected
109211,38,Female,Married,0,Postgraduate,Self-employed,41074.44,501271.89,No,0.0,9178.91,0.2235,194414.22,112539.81,5557773.7,Good,1,0,65.02,0.1349,642,Home,1353200.82,60,18.09,1052175.62,0.0,Rejected
109212,31,Male,Married,0,Graduate,Contract,25761.09,321738.11,No,0.0,10697.21,0.4152,60702.43,63320.1,1706460.2,Poor,0,1,71.1,0.4513,578,Auto,622175.7,72,19.14,815838.81,0.0,Rejected
109213,47,Male,Single,1,Graduate,Salaried,102921.38,1131384.55,No,0.0,26355.33,0.2561,57162.25,57207.28,2788596.02,Good,0,1,67.33,0.0639,708,Home,764002.64,60,16.59,1243870.83,0.0,Rejected
109214,50,Male,Single,2,Undergraduate,Salaried,71212.58,849586.33,Yes,31728.76,23235.35,0.3263,584884.94,283758.91,2580756.61,Good,3,0,72.44,0.3307,708,Education,818322.27,36,15.0,0.0,0.0,Rejected
109215,24,Male,Married,0,Postgraduate,Salaried,73994.89,877396.23,No,0.0,10913.29,0.1475,399229.27,393325.93,970803.96,Poor,2,0,56.83,0.2274,645,Home,869837.71,48,16.96,1067609.96,352500.0,Approved
109216,59,Female,Married,0,Postgraduate,Salaried,50366.92,603380.57,Yes,999640.08,10537.84,0.2092,176711.14,119842.11,670684.3,Good,4,0,100.0,0.2485,741,Home,699029.38,84,16.98,980600.77,350300.0,Approved
109217,24,Male,Married,1,Undergraduate,Salaried,58361.26,721985.03,No,0.0,2988.86,0.0512,371527.84,185502.32,529441.58,Poor,3,1,81.75,0.2944,629,Education,509698.53,36,14.93,0.0,0.0,Rejected
109218,51,Male,Married,0,Graduate,Salaried,58483.47,743305.3,Yes,517040.57,24284.55,0.4152,140099.11,115023.7,1132455.84,Poor,1,0,96.89,0.2802,709,Business,146348.51,24,15.88,88536.28,0.0,Rejected
109219,39,Male,Single,1,Graduate,Self-employed,78288.32,947043.77,Yes,268621.66,41851.82,0.5346,99455.38,22753.59,1022619.28,Average,3,0,80.62,0.3242,669,Auto,912060.49,36,19.16,1363145.66,0.0,Rejected
109220,33,Female,Married,1,Graduate,Self-employed,27959.36,325129.93,Yes,283303.94,8969.07,0.3208,451465.08,274305.16,2234224.91,Average,0,0,79.19,0.0627,634,Home,635197.01,72,15.84,324713.95,0.0,Rejected
109221,34,Female,Married,2,Graduate,Contract,68455.32,829011.15,No,0.0,18567.14,0.2712,149991.32,132617.84,1672340.04,Good,3,0,83.17,0.3159,719,Home,1555777.23,24,16.65,1190060.88,0.0,Rejected
109222,38,Male,Married,1,Postgraduate,Contract,83446.04,1024531.6,No,0.0,17216.05,0.2063,256301.38,152625.54,1308137.17,Good,1,1,61.44,0.1382,628,Personal,361953.51,60,16.97,0.0,0.0,Rejected
109223,40,Male,Married,0,Graduate,Salaried,85236.21,1034360.33,No,0.0,30867.16,0.3621,137763.42,76120.0,9154388.45,Good,0,1,58.36,0.3776,624,Education,322873.57,60,16.36,0.0,0.0,Rejected
109224,29,Male,Married,1,Graduate,Contract,195636.18,2447056.13,Yes,279528.56,35444.83,0.1812,123997.18,79560.65,4450930.72,Good,1,1,74.01,0.6949,618,Personal,747515.77,12,15.09,0.0,712400.0,Approved
109225,36,Male,Married,2,Graduate,Salaried,75232.75,878356.34,No,0.0,53642.65,0.713,1531687.19,1464882.51,3826638.52,Good,1,0,96.33,0.5526,657,Education,530140.38,48,16.01,0.0,294400.0,Approved
109226,30,Female,Married,2,Graduate,Business,104944.92,1228078.0,No,0.0,27609.38,0.2631,676740.37,405224.59,501341.02,Good,2,0,86.08,0.3168,770,Personal,383964.38,24,16.76,0.0,0.0,Rejected
109227,26,Female,Married,1,Undergraduate,Self-employed,109744.49,1326226.89,No,0.0,24148.92,0.22,1497289.7,1123648.06,726777.26,Good,1,0,77.31,0.5066,733,Auto,454679.72,48,15.31,354123.38,442200.0,Approved
109228,30,Female,Married,0,Postgraduate,Salaried,43222.49,542602.59,No,0.0,12419.07,0.2873,219251.25,188574.29,18366458.97,Good,4,0,87.49,0.7098,711,Home,246192.82,60,16.05,319522.89,185300.0,Approved
109229,27,Male,Single,1,Postgraduate,Business,100443.8,1288570.91,Yes,217944.41,52172.79,0.5194,85277.2,67669.21,4690630.15,Good,3,0,57.03,0.4079,720,Personal,951460.41,12,19.59,0.0,0.0,Rejected
109230,34,Female,Married,2,Graduate,Salaried,22609.21,277177.3,Yes,1188384.06,2674.54,0.1183,134297.82,61098.8,2408159.07,Average,4,0,69.78,0.2067,661,Personal,889916.41,24,17.46,0.0,0.0,Rejected
109231,42,Male,Single,1,Graduate,Self-employed,41569.4,505349.48,Yes,509613.97,30472.51,0.7331,103214.33,106843.52,755533.94,Average,1,0,64.23,0.3852,606,Personal,967866.59,60,17.92,0.0,0.0,Rejected
109232,39,Male,Married,3,Postgraduate,Business,95180.92,1098959.08,No,0.0,35274.82,0.3706,159973.32,88778.43,1778480.09,Good,0,0,84.12,0.4143,710,Home,114668.66,48,13.9,182903.87,0.0,Rejected
109233,58,Male,Married,5,Graduate,Salaried,35109.02,433594.22,Yes,950223.23,11529.88,0.3284,254643.02,113234.25,1150764.74,Average,1,0,71.02,0.1463,686,Personal,693699.29,12,16.57,0.0,0.0,Rejected
109234,21,Female,Married,0,Postgraduate,Salaried,118268.8,1355218.39,Yes,502262.07,11393.5,0.0963,727882.2,625123.79,511897.12,Average,3,1,64.86,0.4154,639,Personal,790479.69,12,14.58,0.0,0.0,Rejected
109235,43,Female,Married,1,Graduate,Business,115524.16,1446183.55,No,0.0,14880.73,0.1288,1211310.51,1123149.76,254627.5,Poor,1,0,75.87,0.439,653,Personal,551070.84,60,15.36,0.0,0.0,Rejected
109236,38,Male,Married,2,Graduate,Salaried,82765.08,1000054.34,No,0.0,3602.01,0.0435,164707.11,158404.68,2689227.96,Average,3,1,82.88,0.1161,709,Business,330328.75,36,14.43,508624.65,0.0,Rejected
109237,46,Female,Married,2,Graduate,Salaried,76650.19,925085.49,Yes,510028.94,11606.94,0.1514,48100.0,36354.21,2140298.46,Good,2,1,58.25,0.1614,731,Personal,390876.53,12,16.33,0.0,0.0,Rejected
109238,45,Female,Single,1,Graduate,Salaried,57431.65,725206.66,No,0.0,26410.01,0.4599,94164.55,59360.95,1464856.69,Good,3,0,73.75,0.3598,703,Auto,960865.42,24,16.3,887215.25,304200.0,Approved
109239,36,Female,Single,3,Postgraduate,Business,72343.69,873109.34,No,0.0,38117.08,0.5269,265192.12,210887.17,2694618.24,Good,1,0,50.91,0.3575,655,Home,588319.98,60,18.51,932968.13,0.0,Rejected
109240,40,Male,Single,1,Graduate,Salaried,114751.26,1357275.63,No,0.0,37877.89,0.3301,15376.45,7439.12,4968649.24,Good,5,1,63.53,0.5624,689,Education,1278609.39,84,16.73,0.0,0.0,Rejected
109241,31,Female,Married,0,Graduate,Business,123394.88,1497505.16,No,0.0,34329.49,0.2782,123082.62,123367.55,1509412.11,Good,2,0,91.62,0.2154,753,Personal,749279.87,84,17.44,0.0,564900.0,Approved
109242,44,Female,Single,0,Graduate,Self-employed,69133.43,801560.03,Yes,442631.16,27013.68,0.3907,90321.48,71998.5,2688920.15,Good,3,0,100.0,0.2269,742,Auto,1461242.62,36,17.0,1192019.28,0.0,Rejected
109243,21,Female,Single,3,Undergraduate,Self-employed,31341.34,379843.9,Yes,570006.29,7346.64,0.2344,112226.78,79777.76,1270154.0,Good,1,0,66.71,0.5699,659,Personal,1265577.72,12,17.18,0.0,0.0,Rejected
109244,46,Male,Single,1,Graduate,Contract,55804.19,665438.82,Yes,243867.47,6101.37,0.1093,487225.68,602324.92,2612181.61,Good,1,1,74.47,0.1606,698,Home,900051.95,12,15.47,886104.35,0.0,Rejected
109245,38,Female,Married,0,Undergraduate,Self-employed,75353.79,880021.57,No,0.0,10159.66,0.1348,1104525.82,1060382.44,5298108.09,Good,4,1,71.46,0.157,682,Personal,1551945.03,36,16.29,0.0,0.0,Rejected
109246,33,Female,Divorced,1,Graduate,Salaried,101476.46,1334610.01,No,0.0,33699.27,0.3321,303869.55,121027.71,1312114.53,Good,1,0,80.88,0.3195,708,Personal,2879666.0,36,17.72,0.0,419900.0,Approved
109247,36,Male,Married,1,Graduate,Contract,82761.19,985889.99,No,0.0,34747.69,0.4199,37836.61,32194.85,2149287.22,Average,0,0,100.0,0.354,672,Personal,767532.71,24,16.25,0.0,0.0,Rejected
109248,36,Female,Single,0,Undergraduate,Salaried,133049.49,1559477.2,Yes,398818.22,36874.96,0.2772,65550.21,62133.54,2132404.0,Good,1,1,79.44,0.4388,650,Education,497022.92,48,15.72,0.0,0.0,Rejected
109249,51,Male,Married,1,Graduate,Salaried,44955.45,503058.81,Yes,131277.36,9401.96,0.2091,765210.98,601236.09,2068117.7,Good,1,0,90.94,0.2653,746,Personal,667932.32,48,15.03,0.0,0.0,Rejected
109250,70,Male,Single,3,Graduate,Salaried,45058.19,524763.11,Yes,572063.78,20714.2,0.4597,632745.6,389309.07,5103465.41,Good,5,1,56.82,0.5755,634,Home,137247.36,12,17.98,113306.65,0.0,Rejected
109251,50,Male,Married,0,Postgraduate,Business,113089.46,1398266.5,Yes,133424.31,21479.67,0.1899,417441.32,428643.85,1223036.54,Poor,7,0,96.76,0.2119,672,Home,1654178.59,24,13.68,1655091.63,683000.0,Approved
109252,32,Male,Married,2,Graduate,Salaried,39526.51,445181.3,No,0.0,4215.91,0.1067,150107.71,127621.26,885105.07,Good,1,0,67.24,0.3533,693,Business,1594303.89,84,16.41,1345830.37,0.0,Rejected
109253,44,Male,Single,1,Postgraduate,Salaried,36960.46,423174.58,No,0.0,17353.2,0.4695,144832.26,80887.93,3151132.48,Good,2,0,79.75,0.0775,710,Home,624825.72,72,16.62,769768.56,0.0,Rejected
109254,45,Male,Married,2,Graduate,Self-employed,67443.86,841012.75,Yes,582045.39,29256.56,0.4338,294207.49,147811.04,6617750.09,Good,0,0,100.0,0.4419,741,Auto,1203240.52,48,16.01,1915213.51,0.0,Rejected
109255,29,Male,Married,0,Undergraduate,Self-employed,98906.29,1169586.14,Yes,162597.97,24144.63,0.2441,1767489.32,1551709.06,1270072.63,Good,3,0,86.38,0.5082,675,Business,840056.5,24,12.72,466991.04,445100.0,Approved
109256,25,Male,Divorced,1,Postgraduate,Salaried,73765.1,868362.06,Yes,424483.86,5842.89,0.0792,167565.47,165987.02,693739.27,Good,5,0,74.85,0.3697,732,Education,369256.23,48,14.75,0.0,0.0,Rejected
109257,37,Male,Single,1,Graduate,Self-employed,15426.89,185689.27,No,0.0,7161.2,0.4642,154115.84,122055.78,1894764.06,Good,4,1,67.55,0.1804,725,Personal,399263.42,36,19.56,0.0,0.0,Rejected
109258,46,Female,Divorced,0,Graduate,Salaried,60330.48,758589.44,Yes,702865.07,26109.81,0.4328,255959.35,227794.29,1841695.86,Average,0,1,75.79,0.2482,672,Education,450551.73,36,19.29,0.0,0.0,Rejected
109259,22,Male,Single,2,Graduate,Contract,43326.6,500149.5,Yes,292748.5,23935.76,0.5524,68293.19,47850.93,3474300.28,Good,3,0,79.59,0.3725,681,Auto,361604.5,36,18.42,337846.3,0.0,Rejected
109260,31,Male,Single,1,Graduate,Business,125680.03,1626267.69,Yes,219417.2,56430.66,0.449,391405.54,449225.13,9975512.4,Average,1,1,78.3,0.2923,657,Auto,1017241.58,72,19.08,820785.23,0.0,Rejected
109261,44,Male,Married,0,Undergraduate,Salaried,27938.69,336423.57,No,0.0,5082.99,0.1819,254729.59,209560.55,4594992.57,Average,1,0,89.51,0.1584,717,Personal,1007657.89,24,14.19,0.0,0.0,Rejected
109262,38,Male,Married,1,Graduate,Salaried,89205.98,1068416.56,No,0.0,20988.44,0.2353,86865.18,74806.35,2568874.74,Good,2,1,77.47,0.524,677,Personal,3186637.88,60,18.35,0.0,0.0,Rejected
109263,52,Male,Married,0,Graduate,Salaried,65678.83,808150.08,No,0.0,11321.0,0.1724,83943.72,72334.49,1035590.18,Poor,2,0,95.09,0.02,735,Home,126060.23,24,17.7,143210.64,114100.0,Approved
109264,24,Female,Married,1,Graduate,Self-employed,75289.66,825190.98,No,0.0,15774.95,0.2095,181233.96,153958.77,1310901.4,Average,4,1,81.24,0.118,625,Education,1052932.33,48,17.48,0.0,0.0,Rejected
109265,62,Male,Married,2,Graduate,Business,100932.41,1224975.05,Yes,705398.49,19894.09,0.1971,234762.29,221608.5,675283.72,Good,3,1,74.45,0.4371,690,Personal,1663725.83,36,15.12,0.0,0.0,Rejected
109266,23,Male,Single,2,Graduate,Business,58115.64,702625.41,Yes,82123.47,23310.04,0.4011,372447.73,96881.26,2483069.25,Poor,4,0,65.8,0.2389,604,Education,539652.56,48,16.22,0.0,0.0,Rejected
109267,21,Male,Divorced,1,Graduate,Business,68628.06,883551.94,No,0.0,24849.51,0.3621,194024.39,101700.83,1091827.83,Good,1,0,75.3,0.2432,674,Home,181891.13,60,15.14,294214.78,0.0,Rejected
109268,37,Male,Married,0,Graduate,Salaried,169349.57,2218808.32,No,0.0,21655.62,0.1279,85780.19,76148.32,2978796.02,Good,5,1,67.56,0.4128,701,Personal,517601.96,60,16.31,0.0,0.0,Rejected
109269,27,Female,Married,1,Undergraduate,Salaried,112914.12,1364630.51,Yes,34099.58,33525.26,0.2969,474661.6,296665.25,3314878.94,Average,0,1,66.59,0.2744,617,Auto,163721.22,72,16.99,196596.78,0.0,Rejected
109270,38,Female,Married,0,Graduate,Business,108537.23,1308535.77,No,0.0,6925.06,0.0638,552049.79,470497.68,1914428.13,Average,2,0,83.85,0.3376,706,Business,845544.72,36,13.14,1221770.11,0.0,Rejected
109271,37,Male,Single,1,Graduate,Salaried,106624.25,1270575.04,Yes,161853.6,55687.31,0.5223,253374.77,208474.55,1410257.39,Good,1,0,100.0,0.02,759,Auto,444788.28,60,16.84,287441.56,408800.0,Approved
109272,36,Male,Married,2,Postgraduate,Business,185079.9,2217523.46,No,0.0,85097.35,0.4598,208994.11,132114.98,1718935.06,Average,3,1,58.68,0.2752,666,Home,289442.9,24,18.62,270188.47,0.0,Rejected
109273,30,Male,Married,2,Graduate,Salaried,89559.39,1057916.11,No,0.0,21137.82,0.236,98407.63,97793.82,1220561.7,Good,1,0,73.96,0.1286,742,Business,775738.03,60,16.13,954140.3,0.0,Rejected
109274,42,Male,Married,0,Graduate,Self-employed,69701.91,869852.17,No,0.0,14401.35,0.2066,324656.18,206977.14,901336.58,Good,4,1,68.96,0.3935,703,Business,297416.68,12,16.41,448009.53,0.0,Rejected
109275,35,Male,Married,4,Graduate,Self-employed,92303.73,1168827.38,No,0.0,40215.44,0.4357,56132.07,49523.56,5935729.33,Average,1,0,68.99,0.2788,668,Home,1115543.33,36,16.34,1517343.6,0.0,Rejected
109276,49,Female,Married,1,Postgraduate,Business,47939.83,603494.28,No,0.0,11367.88,0.2371,107537.22,97555.34,1430012.59,Good,0,1,73.78,0.2021,696,Personal,1002457.3,36,16.5,0.0,0.0,Rejected
109277,36,Male,Married,1,Graduate,Salaried,103711.49,1309410.61,Yes,297621.69,31642.02,0.3051,324694.76,158245.92,1107823.72,Average,3,0,100.0,0.4408,752,Auto,854559.7,24,15.84,650792.49,0.0,Rejected
109278,28,Male,Married,1,Undergraduate,Salaried,114521.57,1401532.62,Yes,73164.41,23961.98,0.2092,421215.46,318301.33,2005141.77,Good,3,0,98.41,0.2403,757,Auto,406074.39,36,16.18,564923.4,339800.0,Approved
109279,21,Female,Single,0,Undergraduate,Self-employed,54301.47,671788.28,No,0.0,14103.55,0.2597,168579.57,157175.43,4556040.48,Poor,3,0,56.28,0.2167,620,Education,365661.12,84,17.21,0.0,0.0,Rejected
109280,36,Male,Married,1,Graduate,Self-employed,60649.46,748662.63,Yes,1389556.7,17964.66,0.2962,161335.96,66429.56,1250206.35,Good,3,0,,0.1813,694,Business,419016.05,24,16.95,283765.12,307600.0,Approved
109281,25,Male,Married,2,Graduate,Salaried,78993.22,891836.94,No,0.0,9456.39,0.1197,205035.64,110931.17,210875.69,Good,2,1,55.86,0.4106,636,Auto,1215133.72,84,15.86,744829.66,0.0,Rejected
109282,25,Female,Married,1,Graduate,Contract,45975.55,545642.77,No,0.0,8412.85,0.183,41098.59,19737.42,1202655.43,Good,5,2,66.63,0.2559,602,Personal,441709.7,48,16.11,0.0,0.0,Rejected
109283,43,Male,Married,5,Graduate,Business,36874.8,432171.69,No,0.0,10407.48,0.2822,215699.55,225237.95,2455564.98,Average,2,0,78.56,0.5143,669,Business,248177.23,24,15.07,401105.12,0.0,Rejected
109284,21,Male,Single,3,Graduate,Salaried,57074.07,681866.68,No,0.0,18879.74,0.3308,295271.38,232639.15,1264884.88,Good,2,0,75.52,0.2625,707,Business,221852.15,36,15.79,272810.87,0.0,Rejected
109285,52,Female,Single,2,Graduate,Business,67809.41,808694.66,No,0.0,13999.61,0.2065,119835.96,122511.86,3518151.68,Good,4,2,68.3,0.3754,578,Personal,2898340.67,84,18.23,0.0,0.0,Rejected
109286,40,Male,Single,1,Graduate,Contract,93916.93,1154816.39,No,0.0,49625.43,0.5284,41262.23,25852.21,2680108.79,Good,1,1,96.11,0.4098,692,Education,1190125.84,60,17.96,0.0,0.0,Rejected
109287,38,Female,Married,0,Graduate,Salaried,88416.14,1042550.36,No,0.0,26655.82,0.3015,105030.49,118804.68,351650.27,Good,1,0,68.63,0.3078,660,Business,277890.77,84,17.23,347859.2,0.0,Rejected
109288,28,Male,Married,1,Graduate,Business,63549.74,692478.82,Yes,1760841.63,23508.37,0.3699,215014.06,137291.17,1006076.69,Average,2,0,73.05,0.0268,654,Business,451423.66,48,16.6,573834.22,0.0,Rejected
109289,46,Male,Married,0,Postgraduate,Self-employed,89361.48,1086111.49,No,0.0,7198.42,0.0806,346441.3,127107.61,6602655.94,Good,2,0,83.51,0.4432,702,Personal,912292.85,72,15.09,0.0,0.0,Rejected
109290,38,Female,Married,1,Postgraduate,Business,48822.74,579717.94,Yes,1044986.94,5506.96,0.1128,476690.09,176896.6,1239007.63,Average,2,0,69.65,0.6471,647,Home,179703.86,60,15.01,275150.43,0.0,Rejected
109291,31,Male,Married,4,Undergraduate,Self-employed,28429.26,347553.58,Yes,294778.76,2164.09,0.0761,307952.88,173548.99,675564.31,Good,1,1,94.66,0.2767,688,Personal,1474749.39,48,14.76,0.0,0.0,Rejected
109292,40,Female,Married,0,Graduate,Salaried,58273.09,666354.11,No,0.0,25417.82,0.4362,348727.69,238408.26,1740110.69,Good,1,0,74.96,0.2988,736,Home,407327.22,24,16.18,504478.19,0.0,Rejected
109293,21,Male,Divorced,2,Graduate,Business,74630.97,911469.32,No,0.0,21490.9,0.288,628172.12,411247.14,4916609.15,Good,0,1,66.57,0.2629,659,Business,361212.48,60,16.2,458391.46,0.0,Rejected
109294,22,Male,Single,2,Graduate,Business,47325.52,548537.28,Yes,251686.58,18195.85,0.3845,719829.25,503616.33,1699248.86,Good,1,0,72.01,0.6281,657,Business,669977.42,48,17.49,998616.33,0.0,Rejected
109295,27,Female,Married,0,Graduate,Business,29097.23,325772.06,Yes,492030.54,7297.79,0.2508,207369.33,130562.3,862962.4,Good,1,2,80.59,0.2214,622,Personal,314326.14,60,16.66,0.0,104400.0,Approved
109296,41,Male,Single,2,Graduate,Business,40434.35,478527.67,No,0.0,9436.99,0.2334,65859.56,54294.28,6817917.92,Average,0,0,72.86,0.356,639,Business,1645835.18,24,16.56,1990387.65,0.0,Rejected
109297,38,Male,Single,1,Graduate,Self-employed,33547.39,374410.58,No,0.0,22888.37,0.6823,119083.48,36840.22,1689214.73,Good,1,1,67.13,0.3374,658,Education,881760.67,24,17.69,0.0,0.0,Rejected
109298,48,Male,Married,0,Graduate,Salaried,30713.28,358682.5,No,0.0,12552.82,0.4087,157761.05,67492.45,1540868.79,Average,0,0,78.41,0.3046,651,Business,455682.22,48,14.84,441480.19,0.0,Rejected
109299,29,Female,Single,1,Graduate,Salaried,67166.38,809391.53,Yes,1180682.29,33434.5,0.4978,209408.27,301369.48,478567.7,Average,0,0,85.53,0.717,631,Auto,384947.02,36,16.24,274379.15,304000.0,Approved
109300,44,Female,Married,1,Graduate,Contract,125193.6,1419811.52,Yes,67236.69,30579.17,0.2443,220128.66,189778.45,1673934.57,Good,3,0,77.39,0.4584,712,Business,1238023.25,60,17.98,2080920.39,655100.0,Approved
109301,37,Male,Single,1,Postgraduate,Business,66589.78,808685.48,Yes,116221.75,16590.74,0.2491,642261.86,220485.65,541043.82,Average,3,0,77.43,0.2846,702,Education,133377.36,24,15.31,0.0,106600.0,Approved
109302,29,Male,Married,1,Postgraduate,Business,124383.81,1410066.32,Yes,1081254.78,45706.87,0.3675,353383.29,244523.91,1591648.33,Good,1,1,89.53,0.2553,674,Home,1750907.31,60,17.29,2654980.18,0.0,Rejected
109303,42,Male,Single,0,Graduate,Salaried,15519.14,178993.56,No,0.0,7154.98,0.461,165858.1,71437.53,5421650.06,Good,2,0,100.0,0.4663,673,Business,679774.16,12,17.23,675046.73,0.0,Rejected
109304,37,Male,Married,1,Postgraduate,Salaried,72568.34,833296.18,Yes,126520.87,8773.26,0.1209,60064.91,51070.74,593585.68,Good,4,0,79.32,0.1012,755,Personal,1462505.2,60,15.25,0.0,322500.0,Approved
109305,32,Male,Married,3,Graduate,Salaried,88748.6,1090532.03,No,0.0,18648.0,0.2101,1291503.93,819383.01,894579.29,Good,3,0,65.28,0.1366,728,Personal,478591.13,60,14.38,0.0,0.0,Rejected
109306,38,Female,Married,3,Postgraduate,Business,42780.63,517160.02,Yes,280066.62,2589.3,0.0605,1385121.25,1337403.71,8459761.95,Good,1,1,81.96,0.5676,659,Personal,2817803.51,36,13.84,0.0,0.0,Rejected
109307,37,Male,Married,0,Postgraduate,Salaried,40001.93,470485.32,No,0.0,19985.94,0.4996,427862.61,206820.19,2043439.5,Average,0,0,81.84,0.5693,608,Business,232045.52,24,18.0,192912.6,0.0,Rejected
109308,36,Male,Single,2,Graduate,Contract,53567.93,586773.37,Yes,141253.19,10977.81,0.2049,194116.83,124062.2,647190.41,Average,2,1,79.68,0.0982,666,Home,375794.2,36,15.68,633135.06,0.0,Rejected
109309,34,Male,Married,1,Graduate,Business,106393.46,1272104.56,Yes,222192.93,37750.43,0.3548,71581.39,76495.26,2671268.77,Average,1,1,80.38,0.4867,606,Home,1421861.35,36,18.12,1322672.05,0.0,Rejected
109310,25,Male,Single,1,Graduate,Business,34073.04,388910.91,No,0.0,16553.55,0.4858,213119.43,195670.03,1258375.15,Good,1,0,95.54,0.468,718,Personal,345752.76,36,16.78,0.0,0.0,Rejected
109311,39,Male,Married,1,Postgraduate,Salaried,41436.48,471600.95,No,0.0,16773.18,0.4048,63389.04,61176.87,1261623.75,Average,2,0,94.25,0.0802,705,Business,464603.87,24,18.18,250160.96,0.0,Rejected
109312,30,Male,Married,1,Graduate,Contract,31668.59,389069.14,No,0.0,9596.79,0.303,166464.99,132638.09,360681.95,Good,4,0,70.55,0.1283,657,Business,3254233.42,24,15.77,5596821.34,0.0,Rejected
109313,28,Male,Married,0,Undergraduate,Salaried,90706.36,1050104.46,Yes,503566.17,46369.81,0.5112,192803.76,228879.56,2483631.57,Good,0,0,81.98,0.6486,634,Business,385814.29,36,17.35,219026.05,0.0,Rejected
109314,36,Female,Married,2,Postgraduate,Salaried,44232.88,531643.09,Yes,211037.17,6006.63,0.1358,111151.88,90135.8,1996833.71,Good,0,0,74.54,0.0895,741,Business,435439.35,36,14.71,537698.82,0.0,Rejected
109315,45,Male,Single,3,Graduate,Self-employed,61627.47,711814.71,No,0.0,25587.15,0.4152,499291.46,390724.83,3022982.76,Good,5,0,100.0,0.2195,764,Home,841478.63,48,15.88,1313014.33,0.0,Rejected
109316,40,Male,Married,3,Graduate,Business,84545.32,1049701.94,No,0.0,18265.18,0.216,110939.47,54461.15,1536714.41,Good,3,0,81.11,0.1761,752,Home,405031.18,84,16.21,393860.4,295000.0,Approved
109317,33,Female,Married,0,Graduate,Business,49479.84,605910.53,Yes,45692.64,3701.09,0.0748,185640.67,100997.3,877896.87,Good,1,0,92.95,0.2618,734,Education,271874.68,84,15.53,0.0,0.0,Rejected
109318,32,Male,Married,1,Postgraduate,Business,29032.99,362161.8,No,0.0,14624.9,0.5037,1460352.71,1523577.88,456351.41,Average,0,0,68.72,0.0876,666,Home,1465481.17,36,18.73,1465732.01,0.0,Rejected
109319,44,Male,Divorced,1,Undergraduate,Contract,85870.12,1078669.37,No,0.0,37207.59,0.4333,393378.19,204346.33,7913083.15,Average,1,0,53.69,0.1961,666,Auto,352683.39,36,19.96,595202.22,0.0,Rejected
109320,21,Female,Married,0,Postgraduate,Contract,89415.58,1008358.9,No,0.0,33694.88,0.3768,617040.43,411301.18,639373.51,Good,3,0,78.14,0.2622,748,Education,2333050.67,36,16.93,0.0,0.0,Rejected
109321,46,Male,Single,1,Graduate,Business,157135.4,2033680.44,No,0.0,24295.04,0.1546,148694.27,154085.88,393772.58,Average,2,2,49.66,0.3192,613,Personal,797459.22,48,19.14,0.0,0.0,Rejected
109322,21,Male,Married,3,Graduate,Business,77120.84,833580.39,No,0.0,23519.21,0.305,89997.78,92000.04,10750545.75,Average,1,0,68.84,0.1547,665,Education,420343.29,60,17.34,0.0,226400.0,Approved
109323,24,Female,Married,1,Undergraduate,Salaried,67717.78,793019.78,No,0.0,32639.64,0.482,264348.86,142388.28,955816.28,Good,1,1,75.73,0.1607,689,Business,339746.97,60,18.09,372111.27,0.0,Rejected
109324,33,Male,Married,3,Graduate,Salaried,75755.53,892565.27,Yes,196509.44,5201.7,0.0687,138117.0,141051.23,2398081.83,Good,3,0,98.86,0.5404,763,Auto,1589270.43,60,15.49,1647394.96,0.0,Rejected
109325,60,Female,Married,1,Postgraduate,Self-employed,58838.5,656361.18,No,0.0,6014.92,0.1022,425573.91,355859.47,253371.27,Average,1,0,78.61,0.2435,708,Business,1139424.62,12,16.01,1423631.67,0.0,Rejected
109326,55,Male,Divorced,1,Graduate,Salaried,63868.56,750338.61,No,0.0,7041.55,0.1103,279163.86,192715.15,4328331.33,Average,1,1,89.26,0.4591,653,Auto,819212.77,36,13.58,1165873.58,0.0,Rejected
109327,45,Male,Single,2,Graduate,Business,46779.97,582309.82,No,0.0,17408.35,0.3721,909731.27,844092.49,1708441.71,Average,3,0,79.32,0.0706,709,Personal,436760.01,84,16.84,0.0,187000.0,Approved
109328,42,Male,Married,3,Graduate,Contract,75248.22,907029.22,No,0.0,19876.27,0.2641,259584.36,203857.52,2006426.73,Good,2,0,58.88,0.4744,675,Auto,66133.71,24,18.11,68164.58,54100.0,Approved
109329,21,Male,Married,0,Graduate,Salaried,76020.3,853053.53,Yes,358702.62,1600.95,0.0211,438819.39,321846.05,2429806.53,Good,2,0,73.05,0.2204,708,Business,1278265.03,36,16.56,667081.75,0.0,Rejected
109330,40,Male,Married,2,Graduate,Business,59389.07,702882.77,No,0.0,23172.03,0.3902,618515.85,396994.23,1412503.1,Poor,2,1,99.98,0.1944,682,Personal,1437078.33,60,16.77,0.0,0.0,Rejected
