customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,risk_level
108755,47,Female,Single,2,Undergraduate,Business,64455.85,799143.64,No,0.0,30278.6,0.4698,536533.95,314612.31,4006868.66,Poor,2,0,75.07,0.5107,628,High
108756,33,Male,Married,2,Postgraduate,Salaried,340681.09,4186794.19,Yes,331811.04,92441.66,0.2713,249656.69,190426.65,1678527.77,Good,0,0,99.43,0.1502,827,Low
108757,39,Male,Married,2,Undergraduate,Self-employed,72126.19,874206.04,No,0.0,10550.4,0.1463,411942.28,490032.15,6390156.63,Poor,2,1,88.36,0.1229,654,High
108758,50,Male,Married,1,Graduate,Salaried,30116.4,365245.61,Yes,97864.3,12109.5,0.4021,241910.19,197252.65,1852257.31,Poor,1,0,93.78,0.3758,636,High
108759,35,Male,Married,1,Undergraduate,Salaried,32409.0,405766.32,No,0.0,10788.94,0.3329,403584.96,298267.85,565876.34,Good,5,0,87.09,0.1084,734,Medium
108760,31,Female,Single,1,Undergraduate,Business,95391.18,1104952.57,No,0.0,13486.43,0.1414,168582.34,170903.68,440815.02,Average,2,1,76.77,0.1516,631,High
108761,52,Male,Married,0,Undergraduate,Salaried,27513.11,326618.43,No,0.0,695.24,0.0253,158675.98,95078.28,1118195.72,Poor,3,1,61.33,0.2969,628,High
108762,38,Female,Single,0,Graduate,Self-employed,71848.16,825031.3,Yes,578893.12,8239.88,0.1147,600216.87,781683.61,2064511.4,Good,2,0,84.11,0.4159,705,Medium
108763,49,Female,Married,1,Graduate,Self-employed,54060.11,654414.99,No,0.0,16896.22,0.3125,68464.06,78819.88,2446946.49,Good,1,0,87.03,0.4993,756,High
108764,31,Male,Single,1,Undergraduate,Business,185677.07,2289099.63,No,0.0,57155.28,0.3078,133148.68,37841.61,842027.92,Average,4,0,,0.2375,769,Medium
108765,52,Male,Married,2,Graduate,Contract,34205.55,418388.3,Yes,394029.47,14422.3,0.4216,165747.88,83318.11,1762952.24,Good,0,0,91.71,0.4169,727,High
108766,41,Male,Married,3,Postgraduate,Salaried,112367.72,1294265.46,No,0.0,19968.89,0.1777,61353.97,40365.76,448547.91,Good,1,1,65.74,0.2285,639,High
108767,42,Male,Married,3,Graduate,Salaried,53667.2,672969.95,Yes,748807.0,8645.68,0.1611,594380.9,320829.12,779425.4,Good,2,0,100.0,0.3208,722,Low
108768,39,Male,Single,1,Graduate,Salaried,51037.98,597090.64,No,0.0,21583.27,0.4229,966971.1,381557.4,1464708.89,Poor,1,0,81.16,0.1368,669,High
108769,33,Male,Married,1,Graduate,Contract,150263.86,1784109.44,No,0.0,19169.17,0.1276,376067.79,162214.3,1006385.34,Average,3,0,84.41,0.6615,703,Medium
108770,38,Female,Single,1,Postgraduate,Self-employed,48954.22,610351.1,No,0.0,27315.1,0.558,110062.08,69194.73,658784.39,Good,1,1,89.87,0.1911,695,High
108771,34,Male,Single,1,Graduate,Contract,39640.48,476898.03,Yes,220357.46,3656.11,0.0922,146756.05,87543.63,1904722.7,Poor,1,0,,0.4695,643,Medium
108772,48,Male,Married,1,Graduate,Contract,50199.01,596924.42,No,0.0,35830.77,0.7138,328189.16,335252.16,1999957.08,Poor,0,0,100.0,0.4079,676,High
108773,36,Male,Single,0,Undergraduate,Contract,37323.6,492958.5,Yes,413036.74,11280.53,0.3022,195534.98,191277.52,6682585.18,Good,2,0,59.78,0.0487,645,High
108774,23,Female,Divorced,4,Undergraduate,Salaried,28009.01,340451.39,No,0.0,5567.52,0.1988,523786.63,391478.44,644674.58,Good,4,0,47.19,0.2949,660,High
108775,21,Male,Married,1,Undergraduate,Self-employed,42308.03,508476.06,Yes,362677.67,29777.96,0.7038,178323.39,131232.02,694382.09,Good,3,0,90.17,0.5118,707,High
108776,21,Female,Single,0,Graduate,Salaried,26793.51,318312.85,Yes,346124.86,7335.53,0.2738,569216.97,306150.35,4680357.46,Good,0,0,85.5,0.5861,644,High
108777,44,Male,Divorced,1,Postgraduate,Salaried,40417.71,477636.14,Yes,454740.49,10693.0,0.2646,265092.08,250725.49,1540868.74,Good,1,0,82.0,0.5831,719,High
108778,26,Female,Single,1,Graduate,Salaried,39862.13,479591.3,No,0.0,6771.2,0.1699,190674.7,76608.71,1720782.16,Average,3,0,76.36,0.2215,657,Medium
108779,41,Male,Married,2,Undergraduate,Contract,74533.04,866746.86,No,0.0,19328.85,0.2593,1746814.92,1161513.52,1664143.34,Good,1,1,82.91,0.1019,688,High
108780,39,Male,Married,1,Postgraduate,Business,31915.28,370532.39,No,0.0,11937.87,0.374,211300.84,115932.34,4229193.75,Good,1,1,78.59,0.3757,644,High
108781,37,Male,Married,0,Undergraduate,Business,90119.94,1064058.44,Yes,774513.35,16679.64,0.1851,60928.98,83950.96,2769774.72,Average,3,0,83.94,0.1806,724,Medium
108782,42,Male,Married,1,Graduate,Business,19829.67,244614.56,Yes,423301.68,1628.91,0.0821,144615.06,114012.94,681244.47,Good,4,1,80.47,0.3754,628,High
108783,40,Female,Single,2,Undergraduate,Self-employed,38997.31,487045.93,No,0.0,6132.2,0.1572,169668.37,193534.17,2365765.62,Poor,5,1,75.12,0.1378,627,High
108784,21,Male,Married,3,Graduate,Salaried,57743.8,643892.83,No,0.0,10003.68,0.1732,76072.07,61003.13,508018.78,Average,0,0,94.74,0.4155,640,High
108785,35,Male,Single,3,Graduate,Business,52040.47,631800.69,No,0.0,17283.06,0.3321,262834.38,257819.74,4131461.89,Poor,2,0,75.99,0.0868,650,High
108786,42,Male,Married,3,Undergraduate,Salaried,67014.93,798699.15,Yes,458517.0,25527.28,0.3809,129717.23,95696.4,2201702.35,Good,2,1,65.85,0.1037,707,High
108787,54,Male,Single,0,Graduate,Self-employed,31006.19,410070.42,Yes,434640.56,6171.5,0.199,94510.59,54932.7,1036442.98,Average,3,0,98.01,0.527,693,Medium
108788,55,Female,Single,0,Graduate,Salaried,184826.89,2195992.39,No,0.0,13755.6,0.0744,336095.65,145813.24,1197372.41,Good,4,1,79.45,0.5393,663,High
108789,24,Male,Single,1,Graduate,Self-employed,158414.4,1814650.89,No,0.0,29839.45,0.1884,1258850.3,439040.15,575910.0,Good,3,2,70.71,0.187,657,High
108790,35,Female,Married,2,Graduate,Salaried,15581.93,192754.35,No,0.0,3526.9,0.2263,775984.6,643388.29,1745729.9,Good,1,1,97.3,0.352,688,High
108791,22,Female,Divorced,0,Postgraduate,Business,90532.12,1118500.05,No,0.0,22223.75,0.2455,192563.13,248447.62,769391.67,Poor,4,0,89.56,0.4339,681,High
108792,53,Male,Divorced,0,Undergraduate,Salaried,53512.61,636415.38,No,0.0,22135.4,0.4136,330166.58,130752.59,780433.36,Average,2,1,51.95,0.4008,586,High
108793,48,Male,Married,1,Postgraduate,Salaried,60684.05,741270.85,Yes,1174460.81,10167.65,0.1676,197418.01,123412.87,3303327.55,Good,1,0,73.75,0.1409,710,Medium
108794,42,Male,Married,0,Postgraduate,Salaried,61384.69,769982.28,Yes,136313.65,16967.83,0.2764,169231.74,159523.02,1310646.47,Good,1,0,83.02,0.4271,752,Medium
108795,40,Male,Married,0,Graduate,Self-employed,41858.41,528318.23,Yes,680819.39,15428.02,0.3686,313785.9,216841.48,2843736.33,Good,6,0,93.27,0.1511,741,Medium
108796,52,Female,Married,0,Graduate,Business,60877.8,746745.39,Yes,440254.9,9247.03,0.1519,240165.16,268906.94,3828340.74,Average,1,1,90.55,0.2201,683,High
108797,50,Male,Single,3,Graduate,Self-employed,150173.91,1755579.58,No,0.0,26598.01,0.1771,478057.67,430676.29,1929785.43,Average,2,1,70.03,0.6299,684,High
108798,50,Male,Married,2,Undergraduate,Salaried,176687.53,2011389.89,Yes,537702.28,5143.55,0.0291,256039.44,26515.45,1274702.96,Average,5,1,56.75,0.1076,639,High
108799,43,Female,Single,1,Graduate,Salaried,60758.48,710015.45,Yes,218995.42,9446.47,0.1555,218240.79,160754.92,3144145.57,Good,3,1,69.67,0.7391,656,High
108800,35,Male,Married,2,Graduate,Salaried,26524.35,330710.95,Yes,1348985.23,12447.58,0.4693,252840.34,235060.73,1043956.01,Poor,3,0,100.0,0.0313,780,Medium
108801,46,Female,Married,2,Undergraduate,Self-employed,56299.23,690627.1,Yes,289727.46,21874.85,0.3885,142145.27,104856.82,1558001.25,Poor,3,0,72.09,0.2495,668,High
108802,46,Female,Single,1,Undergraduate,Business,54640.71,607902.5,No,0.0,12157.54,0.2225,541490.33,465042.43,4663530.7,Good,2,0,59.16,0.3407,676,High
108803,36,Male,Married,1,Postgraduate,Contract,142822.94,1579370.45,No,0.0,41142.1,0.2881,412724.23,244076.34,1042332.58,Good,2,0,91.48,0.0912,736,Medium
108804,34,Male,Single,1,Postgraduate,Salaried,33346.65,358929.18,Yes,148220.08,7185.5,0.2155,413873.76,406211.39,2522872.26,Good,1,0,58.81,0.6637,690,High
108805,49,Male,Divorced,2,Graduate,Salaried,22985.89,280954.94,No,0.0,6604.69,0.2873,3863210.09,2262594.81,2300870.05,Good,2,0,81.66,0.5079,683,High
108806,55,Female,Divorced,4,Postgraduate,Salaried,43850.13,518734.85,Yes,1033620.55,19914.63,0.4542,32208.19,2715.2,4619822.46,Average,0,0,93.97,0.3802,626,High
108807,31,Male,Married,1,Postgraduate,Self-employed,92784.94,1097233.53,No,0.0,36331.53,0.3916,1861367.38,912706.76,1214973.79,Poor,3,0,62.59,0.0379,673,High
108808,35,Female,Married,1,Graduate,Business,38512.41,461203.18,Yes,189794.26,15393.23,0.3997,420275.83,271024.92,747930.71,Good,1,1,87.2,0.2001,680,High
108809,42,Female,Single,1,Graduate,Business,56178.13,662539.48,Yes,291001.29,29002.81,0.5163,850200.01,634011.44,995935.29,Average,4,1,78.72,0.1764,636,High
108810,43,Male,Married,0,Graduate,Salaried,97096.53,1139498.6,No,0.0,48297.18,0.4974,156775.49,62875.45,1565891.86,Average,1,2,89.8,0.5107,617,High
108811,33,Female,Married,0,Postgraduate,Business,27578.09,349836.91,No,0.0,8429.4,0.3057,1393441.05,981763.93,3424827.88,Average,1,0,86.9,0.0744,697,Medium
108812,57,Male,Single,1,Graduate,Self-employed,60671.12,751778.53,No,0.0,10718.05,0.1767,1026284.64,872437.78,206346.39,Average,1,0,71.07,0.459,624,High
108813,42,Male,Single,2,Postgraduate,Salaried,73400.48,913942.48,No,0.0,28579.77,0.3894,256875.58,273717.76,3689094.35,Good,1,0,43.41,0.2015,666,High
108814,43,Female,Married,0,Graduate,Contract,91605.43,1167350.44,Yes,166592.56,37809.81,0.4127,30210.11,4600.96,10586139.64,Average,1,0,65.44,0.585,660,High
108815,56,Male,Married,3,Postgraduate,Salaried,51162.5,641267.66,Yes,191188.81,5968.34,0.1167,153851.91,73405.62,1605677.77,Good,1,0,100.0,0.1388,755,Medium
108816,34,Female,Married,1,Undergraduate,Salaried,149899.02,1726706.3,No,0.0,28590.09,0.1907,329107.18,368448.16,8059737.76,Average,5,0,65.65,0.6043,685,High
108817,37,Female,Single,1,Postgraduate,Salaried,49052.54,602456.35,Yes,438085.31,22873.14,0.4663,149063.59,108727.81,4442786.92,Good,3,0,58.0,0.3257,720,High
108818,25,Male,Single,0,Graduate,Self-employed,100239.6,1114867.21,No,0.0,36681.13,0.3659,1855080.08,881239.42,587585.36,Good,4,0,46.97,0.1716,666,High
108819,36,Male,Married,2,Undergraduate,Salaried,119228.99,1386461.18,Yes,254994.78,3492.82,0.0293,63451.36,55103.64,2772553.45,Average,2,0,71.68,0.505,708,High
108820,23,Male,Single,0,Postgraduate,Business,15807.28,197098.72,No,0.0,4099.79,0.2594,765644.63,653628.6,1774317.74,Good,2,0,65.52,0.305,680,High
108821,45,Male,Single,2,Postgraduate,Salaried,150008.34,1755412.38,No,0.0,65115.02,0.4341,185832.59,11613.09,1316473.12,Good,3,0,91.52,0.0841,740,Medium
108822,42,Female,Single,1,Graduate,Business,35330.15,431534.06,No,0.0,6618.17,0.1873,223719.77,173768.75,4513547.98,Poor,2,0,95.38,0.4293,670,High
108823,35,Male,Married,1,Graduate,Self-employed,50534.5,646121.51,No,0.0,6008.35,0.1189,385587.14,210796.27,3483274.35,Good,2,0,93.09,0.2466,739,Medium
108824,37,Female,Single,2,Undergraduate,Salaried,117222.28,1403027.02,No,0.0,32065.6,0.2735,371823.9,272052.04,700261.27,Average,1,1,59.51,0.307,644,High
108825,46,Male,Single,2,Undergraduate,Contract,50584.82,600550.82,Yes,513538.5,15342.99,0.3033,55020.11,42406.89,2045270.09,Good,0,1,86.15,0.7025,696,High
108826,27,Male,Married,1,Graduate,Business,61344.98,727861.37,Yes,51300.09,25691.48,0.4188,180272.41,174849.27,360482.68,Average,3,0,100.0,0.1176,761,Medium
108827,40,Male,Single,0,Undergraduate,Salaried,106925.3,1263356.76,No,0.0,33163.09,0.3102,194180.98,189803.68,2503478.2,Good,0,0,68.0,0.5825,620,High
108828,45,Male,Divorced,1,Postgraduate,Self-employed,70542.62,830869.13,Yes,426601.07,36024.93,0.5107,306539.12,331550.68,1342521.1,Good,1,0,78.74,0.4509,683,High
108829,21,Male,Married,0,Graduate,Salaried,36965.13,441496.54,Yes,221754.75,3140.46,0.085,141156.2,126360.89,828826.63,Average,1,1,95.77,0.5675,652,High
108830,45,Male,Married,1,Graduate,Self-employed,123892.69,1507750.5,Yes,309215.62,56377.97,0.4551,69505.33,70657.05,793110.38,Poor,0,0,86.85,0.1386,767,Medium
108831,21,Male,Married,0,Postgraduate,Salaried,77741.76,923057.67,No,0.0,14973.58,0.1926,282435.19,115293.15,1216041.45,Average,1,2,63.65,0.205,636,High
108832,37,Male,Single,1,Graduate,Salaried,27211.81,323013.82,No,0.0,10855.62,0.3989,405997.06,426340.91,3023331.64,Good,1,0,70.93,0.6054,625,High
108833,26,Male,Married,0,Postgraduate,Salaried,60248.56,725172.09,No,0.0,31285.5,0.5193,305568.76,272743.36,1729742.82,Good,1,1,66.67,0.3436,624,High
108834,52,Male,Single,3,Undergraduate,Salaried,77375.56,886347.12,No,0.0,18775.32,0.2427,371074.54,455512.13,1926433.52,Average,3,0,97.68,0.5651,664,High
108835,26,Male,Married,2,Graduate,Salaried,51583.31,614056.03,No,0.0,23370.99,0.4531,73117.64,71534.17,6953429.84,Good,0,0,80.55,0.3137,649,High
108836,21,Male,Single,1,Undergraduate,Self-employed,26226.67,323162.29,Yes,220704.44,10903.07,0.4157,278823.77,145626.8,4693068.22,Good,1,0,66.67,0.4127,703,High
108837,39,Female,Married,2,Postgraduate,Salaried,30024.64,343458.54,Yes,115822.68,12721.33,0.4237,911188.22,818912.89,3652832.64,Poor,2,0,82.45,0.1895,672,High
108838,34,Male,Married,1,Postgraduate,Salaried,44480.24,544463.08,Yes,276881.41,27751.22,0.6239,278751.58,247248.87,1396566.9,Average,1,0,81.11,0.344,675,High
108839,23,Male,Married,1,Graduate,Salaried,78354.5,966876.11,Yes,922049.08,10360.33,0.1322,189572.1,159835.48,3578006.41,Good,3,0,87.14,0.1458,712,Medium
108840,43,Male,Single,0,Postgraduate,Business,121834.22,1567854.44,Yes,80477.19,40007.61,0.3284,200426.78,239533.42,2974173.79,Good,5,0,68.62,0.2397,713,High
108841,21,Male,Single,1,Undergraduate,Salaried,29675.59,360879.9,Yes,644494.53,17992.72,0.6063,145579.01,133475.23,4970849.7,Poor,1,0,68.2,0.2542,663,High
108842,28,Female,Married,0,Graduate,Business,46620.35,542859.14,No,0.0,26878.46,0.5765,160746.53,109477.6,6459431.0,Good,1,0,76.8,0.3334,658,High
108843,32,Female,Married,0,Graduate,Contract,20235.22,242315.49,No,0.0,5088.39,0.2515,159403.75,111454.74,10553306.05,Average,2,1,80.51,0.5063,615,High
108844,46,Female,Divorced,4,Postgraduate,Contract,62953.96,739731.28,Yes,84687.41,19209.2,0.3051,283324.06,222252.89,1303252.15,Good,2,0,86.36,0.5243,702,High
108845,51,Male,Married,1,Undergraduate,Salaried,147160.54,1752709.67,Yes,362270.76,48122.95,0.327,481234.34,386729.91,2800098.09,Good,2,0,94.57,0.1117,756,Medium
108846,49,Male,Single,0,Graduate,Contract,112630.69,1281009.64,Yes,382478.1,31968.85,0.2838,135508.01,75432.16,1141888.97,Average,1,1,76.33,0.3519,636,High
108847,36,Male,Married,3,Graduate,Business,55224.39,660866.83,No,0.0,32162.91,0.5824,557986.86,441998.37,458551.75,Average,3,0,77.01,0.1084,697,High
108848,21,Female,Married,1,Undergraduate,Salaried,53332.07,672597.49,No,0.0,12921.42,0.2423,328561.02,182267.74,1215273.81,Good,1,0,91.51,0.167,703,Medium
108849,42,Male,Married,2,Graduate,Contract,52498.43,663325.27,No,0.0,31412.56,0.5984,465864.57,185224.96,6836623.27,Good,2,0,97.3,0.1437,759,High
108850,53,Male,Single,1,Graduate,Contract,54330.08,669577.54,No,0.0,18474.79,0.34,131160.72,97987.41,1897907.49,Good,0,1,69.68,0.6173,659,High
108851,50,Male,Married,1,Graduate,Business,64901.67,754331.85,Yes,364791.33,8663.52,0.1335,225902.62,91303.58,3863675.68,Good,2,0,74.24,0.5435,680,High
108852,43,Female,Married,1,Graduate,Self-employed,52411.13,642179.06,No,0.0,3353.17,0.064,220135.51,171967.29,3014400.38,Good,0,0,89.72,0.2988,711,Medium
108853,26,Male,Single,0,Graduate,Contract,63717.77,759144.75,Yes,55593.08,6941.11,0.1089,177727.74,83859.18,424342.63,Good,2,2,52.1,0.4372,627,High
108854,33,Male,Married,0,Graduate,Salaried,34402.86,407996.37,No,0.0,12534.98,0.3644,81377.9,53216.38,1213258.79,Good,1,0,95.14,0.6793,688,High
108855,57,Female,Married,0,Postgraduate,Business,81843.03,1029134.73,No,0.0,11969.59,0.1463,801278.1,394553.55,3601549.83,Poor,1,0,76.98,0.2263,682,Medium
108856,24,Male,Married,0,Graduate,Contract,89967.92,1066278.5,No,0.0,33262.81,0.3697,128724.19,87794.54,2356421.83,Poor,0,0,97.32,0.2324,725,Medium
108857,27,Female,Married,0,Graduate,Self-employed,250923.78,2969307.22,No,0.0,96411.61,0.3842,167835.76,162432.15,2696830.4,Good,3,0,80.01,0.2582,821,Medium
108858,47,Male,Married,1,Graduate,Salaried,84098.64,1028635.45,Yes,838112.12,42675.04,0.5074,156306.78,76411.39,272096.1,Good,1,0,83.06,0.0922,728,High
108859,34,Female,Married,3,Graduate,Salaried,58874.46,668478.12,No,0.0,4697.06,0.0798,328459.76,267704.1,923543.34,Average,1,0,79.77,0.045,684,Medium
108860,26,Female,Married,0,Undergraduate,Contract,155019.59,1847724.05,Yes,556623.31,42649.81,0.2751,388832.15,339087.91,1381148.1,Good,1,0,79.75,0.5409,754,Medium
108861,53,Male,Married,0,Graduate,Business,138913.57,1752657.18,No,0.0,43693.03,0.3145,99119.44,42678.51,7967493.76,Average,3,0,73.79,0.5414,716,Medium
108862,43,Female,Married,0,Graduate,Self-employed,43323.58,551041.62,Yes,404329.03,14457.33,0.3337,169159.32,164806.93,685009.13,Average,2,0,100.0,0.2686,733,Medium
108863,34,Male,Married,2,Graduate,Salaried,167226.01,1936801.25,Yes,422136.03,60218.99,0.3601,177659.87,154024.49,3194751.9,Poor,3,0,75.19,0.22,731,Medium
108864,27,Male,Married,2,Graduate,Business,77543.59,894489.24,Yes,61872.96,28377.49,0.366,823060.81,740652.95,1069915.64,Good,2,0,94.95,0.0636,772,Medium
108865,58,Male,Single,1,Postgraduate,Salaried,29816.72,349630.99,Yes,187084.69,5296.5,0.1776,461910.92,384254.5,4511268.48,Poor,1,0,59.41,0.5782,604,High
108866,38,Male,Single,2,Graduate,Contract,43294.38,451981.11,Yes,125932.37,8477.47,0.1958,218160.44,157036.86,1361505.36,Good,4,0,95.24,0.6839,678,High
108867,52,Male,Single,2,Postgraduate,Self-employed,45893.77,588655.92,No,0.0,18116.84,0.3948,1428530.43,1316786.93,2475003.93,Good,1,0,78.87,0.1363,705,High
108868,47,Male,Married,2,Graduate,Self-employed,146348.6,1806857.39,No,0.0,60718.06,0.4149,525317.77,407290.17,1971281.17,Average,3,0,72.24,0.3041,654,High
108869,33,Female,Married,1,Postgraduate,Contract,71342.13,818635.51,No,0.0,5877.6,0.0824,58093.92,37418.76,199577.29,Average,2,0,75.9,,665,High
108870,33,Female,Single,1,Undergraduate,Business,68448.44,776788.13,No,0.0,19757.76,0.2887,49604.2,27313.9,1279619.67,Poor,2,0,78.5,0.3677,680,High
108871,52,Male,Married,1,Undergraduate,Self-employed,62723.16,753352.49,No,0.0,5423.28,0.0865,328186.39,157797.86,1240307.31,Good,1,0,100.0,0.3846,751,Low
108872,53,Male,Single,2,Undergraduate,Self-employed,192624.16,2345988.07,Yes,1152007.72,31179.23,0.1619,743831.96,278260.99,2696109.49,Good,3,0,80.74,0.4597,738,High
108873,21,Male,Single,2,Postgraduate,Contract,57810.77,751217.37,Yes,266180.02,4151.04,0.0718,71021.53,62864.23,1987331.7,Average,2,0,63.02,0.1399,656,High
108874,43,Male,Married,2,Graduate,Contract,51552.89,606819.62,No,0.0,20823.55,0.4039,1161630.05,1272090.77,2361279.27,Good,1,0,98.7,0.323,762,Medium
108875,37,Female,Married,3,Graduate,Self-employed,124553.26,1508859.89,Yes,283160.92,27332.36,0.2194,181558.08,132676.28,1533686.01,Good,2,0,74.89,0.3414,749,High
108876,28,Female,Single,1,Graduate,Salaried,71018.66,836447.76,Yes,466109.05,34099.07,0.4801,340826.34,324148.29,6398902.06,Average,3,0,63.8,0.0834,714,High
108877,41,Male,Single,1,Undergraduate,Business,140852.9,1679220.61,No,0.0,40666.78,0.2887,324955.73,160459.02,7900252.66,Good,1,2,57.84,0.26,685,High
108878,25,Male,Married,3,Postgraduate,Salaried,51584.06,665902.71,No,0.0,6982.54,0.1354,40766.12,49641.23,1006847.12,Average,1,0,81.28,0.3114,628,High
108879,33,Male,Married,2,Graduate,Salaried,71489.1,952333.42,No,0.0,35467.69,0.4961,698587.09,825441.96,638162.65,Poor,4,0,77.65,0.1697,671,High
108880,30,Male,Married,1,Graduate,Salaried,174161.28,2149408.99,Yes,193292.76,56331.81,0.3234,53254.36,20202.56,2084189.93,Good,1,2,55.4,0.2049,577,High
108881,33,Male,Single,0,Graduate,Business,49314.37,560760.76,No,0.0,24198.88,0.4907,45215.45,27277.16,3703871.45,Good,3,0,100.0,0.0496,764,Medium
108882,37,Male,Married,0,Undergraduate,Salaried,110784.96,1379663.08,Yes,403465.99,34719.11,0.3134,232465.99,133918.17,920332.83,Good,0,0,87.49,0.3877,684,High
108883,28,Male,Single,4,Graduate,Self-employed,27674.9,332736.72,No,0.0,5471.96,0.1977,52449.55,42350.98,583997.05,Average,3,1,72.87,0.3363,613,High
108884,54,Male,Single,3,Undergraduate,Contract,97276.26,1180716.75,No,0.0,42927.15,0.4413,314781.9,301668.83,2371550.66,Average,0,0,78.7,0.3688,691,High
108885,43,Female,Married,0,Postgraduate,Salaried,45280.91,540513.15,No,0.0,7333.41,0.162,97743.58,84009.52,2747053.74,Average,2,0,71.67,0.3613,610,High
108886,56,Female,Married,3,Undergraduate,Business,105493.64,1237825.07,No,0.0,19207.53,0.1821,106500.8,46389.67,23278108.37,Poor,1,0,80.15,0.4627,681,High
108887,36,Male,Divorced,1,Postgraduate,Salaried,34928.29,428101.69,Yes,157135.83,10239.25,0.2932,453735.7,287570.96,4705811.78,Good,2,0,78.98,0.2216,650,High
108888,33,Male,Married,1,Graduate,Salaried,113614.84,1333354.34,Yes,172008.49,23738.14,0.2089,511234.27,407771.35,3012014.12,Average,3,2,61.28,0.2792,651,High
108889,56,Female,Single,2,Graduate,Salaried,62368.42,740669.22,No,0.0,2276.56,0.0365,272123.76,312520.8,8049268.67,Average,5,0,86.52,0.3941,670,High
108890,32,Male,Single,1,Undergraduate,Business,80877.24,972520.27,No,0.0,7354.69,0.0909,61847.77,20937.95,16608962.41,Poor,0,0,91.02,0.5454,675,High
108891,36,Female,Married,0,Postgraduate,Self-employed,68960.55,837907.55,Yes,447914.03,9510.99,0.1379,133217.86,89560.06,1690166.78,Good,2,1,98.28,0.1605,670,High
108892,45,Male,Single,2,Postgraduate,Business,60875.02,687928.47,No,0.0,12327.68,0.2025,187431.62,79032.14,3634079.18,Average,2,0,66.18,0.1111,681,High
108893,26,Female,Married,1,Graduate,Salaried,44810.31,545976.24,No,0.0,17441.75,0.3892,145747.64,112909.89,793180.11,Average,2,1,77.03,0.2096,655,High
108894,45,Male,Married,1,Graduate,Salaried,37941.93,447179.73,No,0.0,13338.46,0.3515,248860.83,141529.32,3043198.42,Good,3,1,68.54,0.4879,634,High
108895,44,Female,Married,4,Postgraduate,Self-employed,94499.24,1158791.04,No,0.0,25672.1,0.2717,36402.89,22486.01,1579704.66,Good,2,1,93.71,0.3355,711,High
108896,51,Male,Single,1,Undergraduate,Salaried,34445.02,450057.19,No,0.0,12116.56,0.3518,342824.23,82611.64,1642394.23,Average,2,0,70.1,0.2492,692,High
108897,47,Female,Single,0,Graduate,Self-employed,59020.24,684426.56,No,0.0,2290.39,0.0388,169007.19,136225.32,1384175.84,Good,2,0,93.43,0.1465,759,Medium
108898,51,Male,Single,3,Graduate,Contract,36854.53,441266.2,No,0.0,11216.3,0.3043,141428.4,115642.29,1818964.7,Average,3,1,80.26,0.1774,688,High
108899,37,Male,Single,1,Graduate,Self-employed,53192.13,629144.04,No,0.0,24300.64,0.4568,387486.34,304044.35,1205700.58,Good,3,0,86.42,0.7499,698,High
108900,29,Female,Single,0,Undergraduate,Self-employed,22818.84,268046.32,No,0.0,2597.04,0.1138,383359.98,305508.67,1790100.26,Poor,4,0,80.93,0.4099,613,High
108901,59,Male,Married,1,Postgraduate,Salaried,122945.46,1407203.72,No,0.0,27191.93,0.2212,58403.85,47570.46,5115524.73,Average,3,0,100.0,0.3771,753,Medium
108902,23,Male,Married,1,Postgraduate,Salaried,95413.42,1151682.0,No,0.0,12190.35,0.1278,265849.03,26840.48,679289.62,Average,1,0,81.2,0.1519,690,Medium
108903,24,Male,Single,1,Graduate,Self-employed,62535.37,723062.64,Yes,600373.04,10140.33,0.1622,313348.22,199413.61,1672926.11,Good,3,1,70.36,0.2673,678,High
108904,44,Female,Single,1,Graduate,Self-employed,71075.53,909758.19,Yes,236515.16,15030.34,0.2115,254654.46,156763.15,6832850.1,Good,6,0,88.84,0.6173,748,Medium
108905,54,Female,Divorced,2,Graduate,Self-employed,122872.27,1493714.98,No,0.0,8640.36,0.0703,579683.22,391839.51,1722227.97,Good,6,0,97.47,0.2245,778,Low
108906,40,Male,Single,1,Postgraduate,Contract,47855.19,545556.32,No,0.0,11093.31,0.2318,166823.59,111766.98,2243410.45,Average,2,1,83.85,0.3651,636,High
108907,48,Female,Single,1,Graduate,Salaried,132285.64,1611209.81,Yes,388763.82,45340.37,0.3427,290975.69,121422.81,1489593.07,Good,1,1,65.01,0.5047,645,High
108908,21,Female,Married,1,Undergraduate,Salaried,43623.58,525778.35,No,0.0,7669.02,0.1758,73287.65,58630.48,1675943.76,Good,1,0,55.97,0.1308,686,High
108909,33,Female,Single,1,Postgraduate,Salaried,62988.85,722040.38,No,0.0,13007.39,0.2065,204862.36,95135.11,5006972.3,Average,2,0,65.06,0.4821,617,High
108910,21,Male,Single,0,Graduate,Salaried,29950.85,358957.68,No,0.0,7250.1,0.2421,2665247.32,1786577.86,1460027.09,Good,3,0,71.55,0.5254,700,High
108911,46,Male,Single,0,Graduate,Salaried,137142.7,1660356.06,No,0.0,27901.78,0.2035,794109.66,250905.43,1636220.37,Good,2,0,81.24,0.5896,704,High
108912,23,Male,Divorced,1,Graduate,Salaried,55013.37,717152.28,No,0.0,17043.12,0.3098,1165727.61,346970.04,827621.81,Poor,2,0,88.78,0.2635,661,Medium
